SegmentID,Gene
seg12,CBX6
seg12,GAS2L1
seg12,DRG1
seg12,ZMAT5
seg12,AP1B1
seg12,CABP7
seg12,RTCB
seg12,TOM1
seg12,CBY1
seg12,YDJC
seg12,RBFOX2
seg12,ASPHD2
seg12,TUBA8
seg12,MED15
seg12,CHEK2
seg12,DGCR8
seg12,DGCR2
seg12,CASTOR1
seg12,APOL3
seg12,MYH9
seg12,PLA2G6
seg12,C22orf23
seg12,MAFF
seg12,C22orf15
seg12,TMEM184B
seg12,MTMR3
seg12,GNAZ
seg12,SUN2
seg12,TMPRSS6
seg12,PI4KA
seg12,KLHL22
seg12,ANKRD54
seg12,GGA1
seg12,DMC1
seg12,SEZ6L
seg12,THOC5
seg12,TANGO2
seg12,NF2
seg12,ISX
seg12,BCR
seg12,P2RX6
seg12,EIF3D
seg12,APOL6
seg12,SUSD2
seg12,MORC2
seg12,SSTR3
seg12,EWSR1
seg12,HPS4
seg12,GTPBP1
seg12,DEPDC5
seg12,ASCC2
seg12,EMID1
seg12,AIFM3
seg12,LIMK2
seg12,IL17RA
seg12,GGTLC3
seg12,TBC1D10A
seg12,ZNRF3
seg12,MAPK1
seg12,ZNF70
seg12,RNF185
seg12,DNAL4
seg12,GSTT2B
seg12,COMT
seg12,CLTCL1
seg12,PRODH
seg12,DUSP18
seg12,LARGE1
seg12,RHBDD3
seg12,CSNK1E
seg12,SCARF2
seg12,TOP3B
seg12,MFNG
seg12,HDHD5
seg12,GAL3ST1
seg12,SNRPD3
seg12,SFI1
seg12,EIF4ENIF1
seg12,"PISD"""
seg12,ACH-000720
seg13,OSM
seg13,ZNRF3-IT1
seg13,NCF4
seg13,ACO2P1
seg13,CACNA1I
seg13,LIF-AS2
seg13,ENTHD1
seg13,LIF
seg13,MRPS18CP6
seg13,COX5BP7
seg13,TRIOBP
seg13,MTFR2P2
seg13,GTSE1-DT
seg13,RTL6
seg13,RPL35AP36
seg13,PKDREJ
seg13,FUNDC2P4
seg13,SKP1P4
seg13,SHISAL1
seg13,SCUBE1-AS1
seg13,MIR5739
seg13,SNORD83A
seg13,MIR6821
seg13,SNORD83B
seg13,SNORD43
seg13,MIR4535
seg13,MIR3201
seg13,RN7SKP214
seg13,IGLCOR22-1
seg13,SLC5A4-AS1
seg13,CPSF1P1
seg13,RFPL3
seg13,IGLCOR22-2
seg13,IGLVIVOR22-2
seg13,RGL4P1
seg13,RN7SL305P
seg13,RPL39P41
seg13,RPL7P52
seg13,COX6B1P3
seg13,RPL4P6
seg13,MIR3200
seg13,EIF4HP2
seg13,APOBEC3B
seg13,ACR
seg13,SNRPA1P2
seg13,MIR4764
seg13,SNORA50B
seg13,LARGE-IT1
seg13,FAM136EP
seg13,CELSR1
seg13,PARVB
seg13,RNU6-495P
seg13,SNU13
seg13,RNU6-476P
seg13,HMGN2P10
seg13,RNU6ATAC22P
seg13,RN7SL162P
seg13,PANX2
seg13,MIR33A
seg13,MIR378I
seg13,SNORD13P1
seg13,RNU7-167P
seg13,MIR3909
seg13,MIR6069
seg13,HMOX1
seg13,CACNG2
seg13,SLC5A4
seg13,APOBEC3H
seg13,CIMIP4
seg13,RNU6-900P
seg13,MIR6820
seg13,MIR4534
seg13,RNU6-810P
seg13,RNU6-1219P
seg13,SNORD125
seg13,NEFH
seg13,RPEP4
seg13,SEC14L2
seg13,RNU6-564P
seg13,SLC39A1P1
seg13,SDC4P
seg13,SIRPAP1
seg13,PES1-AS1
seg13,RPS29P31
seg13,PRDX3P1
seg13,MIR658
seg13,MIR659
seg13,EIF3L
seg13,TCF20
seg13,MTCO1P20
seg13,MTCO2P20
seg13,MTATP6P20
seg13,MTCO3P20
seg13,MTCYBP34
seg13,MTND1P10
seg13,SYCE3
seg13,CHKB-CPT1B
seg13,H1-0
seg13,FAM227A
seg13,C22orf31
seg13,SHISA8
seg13,HMGN2P9
seg13,TRMT112P8
seg13,MRPS16P3
seg13,APOL5
seg13,NDUFA9P1
seg13,MIR6819
seg13,RPS15AP38
seg13,SEC14L6
seg13,SELENOO
seg13,TTC28
seg13,BPIFC
seg13,ADM2
seg13,BBLNP2
seg13,MIRLET7A3
seg13,MIR4763
seg13,MIRLET7B
seg13,RN7SKP80
seg13,RNU6-513P
seg13,RPL5P34
seg13,ADAMTS7P5
seg13,COA1P1
seg13,RFPL2
seg13,IL17REL
seg13,RN7SKP210
seg13,UQCRFS1P1
seg13,TMA7B
seg13,RNU6-331P
seg13,RNU6-375P
seg13,MIR6889
seg13,RN7SL704P
seg13,SLC35E4
seg13,RPL13AP26
seg13,MCHR1
seg13,TUG1
seg13,RN7SL385P
seg13,TPTEP2-CSNK1E
seg13,DDX17
seg13,LGALS2
seg13,TTLL8
seg13,MRTFA
seg13,CPMER
seg13,PITPNB
seg13,MIR3199-1
seg13,MIR3199-2
seg13,RN7SL757P
seg13,MN1
seg13,RPS9P2
seg13,ACTBP15
seg13,MIR1281
seg13,TPTEP2
seg13,RRP7BP
seg13,AP1B1P1
seg13,AP1B1P2
seg13,MIR1249
seg13,RIBC2
seg13,RNU6-1161P
seg13,MIR4762
seg13,C22orf42
seg13,PDXP
seg13,RFPL1
seg13,RN7SL633P
seg13,SELENOM
seg13,RPS15AP37
seg13,SNRPNP2
seg13,MIR3928
seg13,RNU6-1128P
seg13,RNA5SP496
seg13,SEPTIN3
seg13,RN7SL20P
seg13,RPL17P52
seg13,RNU6-201P
seg13,RPS17P16
seg13,RNA5SP497
seg13,ETFRF1P1
seg13,SYN3
seg13,ATXN10
seg13,TRNT1P2
seg13,WNT7B
seg13,APOBEC3A
seg13,MOV10L1
seg13,OLA1P1
seg13,CYP2D7
seg13,SLC25A5P1
seg13,LINC01399
seg13,C22orf46P
seg13,SERHL
seg13,SELENOO-AS1
seg13,FAM83F
seg13,SGSM3-AS1
seg13,RNF185-AS1
seg13,SHANK3
seg13,RNU6-409P
seg13,KRT18P23
seg13,ANP32BP2
seg13,PRR5
seg13,PRR5-ARHGAP8
seg13,RPL6P28
seg13,RFKP4
seg13,JTBP1
seg13,MIR4766
seg13,DNAJB7
seg13,RNU6-379P
seg13,L3MBTL2-AS1
seg13,RNU6-338P
seg13,RNU6-28P
seg13,H2AZP6
seg13,RPS26P59
seg13,RPS18P14
seg13,MIR7109
seg13,RPS25P10
seg13,TTLL12
seg13,SCUBE1-AS2
seg13,INPP5J
seg13,SREBF2-AS1
seg13,RPL35P8
seg13,MIR3667
seg13,MIR6818
seg13,CNN2P1
seg13,RPL36P17
seg13,RPS3AP51
seg13,APOBEC3B-AS1
seg13,LINC00899
seg13,PRR34
seg13,MIR3619
seg13,NPTXR
seg13,LARGE-AS1
seg13,MRTFA-AS1
seg13,TTC28-AS1
seg13,PIK3IP1-DT
seg13,LINC01521
seg13,LINC01640
seg13,CACNG2-DT
seg13,TTLL1-AS1
seg13,LINC01656
seg13,TOMM22-DT
seg13,LINC00207
seg13,MYH9-DT
seg13,RFPL3S
seg13,LINC02558
seg13,OGFRP1
seg13,HORMAD2-AS1
seg13,EFCAB6-DT
seg13,SYN3-AS1
seg13,LINC01644
seg13,LARGE1-AS1
seg13,CABP7-DT
seg13,LINC01310
seg13,LINC01589
seg13,MIRLET7BHG
seg13,LINC01639
seg13,LINC02939
seg13,ZNRF3-AS1
seg13,LINC02885
seg13,LINC01643
seg13,TRABD-AS1
seg13,NCF4-AS1
seg13,EPIC1
seg13,LINC00898
seg13,LINC01315
seg13,LINC02925
seg13,NUP50-DT
seg13,YWHAH-AS1
seg13,NHIP
seg13,LINC00229
seg13,MORC2-AS1
seg13,EFCAB6-AS1
seg13,PDXP-DT
seg13,LIF-AS1
seg13,TNRC6B-DT
seg13,MIR3667HG
seg13,IL2RB-AS1
seg13,RN7SKP252
seg13,RPL5P35
seg13,MGAT3-AS1
seg13,GAPDHP37
seg13,NDUFA6-DT
seg13,CYP2D8P
seg13,RFPL1S
seg13,RFPL4AP6
seg13,GOLGA2P4
seg13,LRRC37A14P
seg13,EP300-AS1
seg13,CSF2RBP1
seg13,TMEM184B-AS1
seg13,RNU12
seg13,TBC1D22A-DT
seg13,TBC1D22A-AS1
seg13,KLHDC7B-DT
seg13,KLHDC7B
seg13,CHKB-DT
seg13,ATP5MGL
seg13,SOX10
seg13,IL2RB
seg13,SEC14L3
seg13,GRAP2
seg13,HORMAD2
seg13,PNPLA3
seg13,TST
seg13,CYTH4
seg13,APOBEC3C
seg13,RAC2
seg13,SF3A1
seg13,NDUFA6
seg13,SLC5A1
seg13,MLC1
seg13,C1QTNF6
seg13,MAPK11
seg13,APOL4
seg13,SULT4A1
seg13,PIK3IP1
seg13,MEI1
seg13,CHADL
seg13,UQCR10
seg13,LGALS1
seg13,MPPED1
seg13,TNFRSF13C
seg13,MIOX
seg13,CARD10
seg13,SLC16A8
seg13,NOL12
seg13,GALR3
seg13,CSF2RB
seg13,APOBEC3F
seg13,PVALB
seg13,TAFA5
seg13,HSCB
seg13,CDC42EP1
seg13,CIMAP1B
seg13,PHF5A
seg13,SLC25A17
seg13,TOMM22
seg13,EP300
seg13,IFT27
seg13,MCM5
seg13,RASD2
seg13,RPS19BP1
seg13,MICALL1
seg13,RBX1
seg13,MGAT3
seg13,FBXO7
seg13,CENPM
seg13,SMC1B
seg13,PRR14L
seg13,PHF21B
seg13,SREBF2
seg13,ZC3H7B
seg13,GTSE1
seg13,POLR2F
seg13,SCO2
seg13,JOSD1
seg13,MTFP1
seg13,XBP1
seg13,MPST
seg13,CCDC117
seg13,TOB2
seg13,NIPSNAP1
seg13,SH3BP1
seg13,DESI1
seg13,ELFN2
seg13,PNPLA5
seg13,PATZ1
seg13,TXN2
seg13,TRABD
seg13,DENND6B
seg13,PPARA
seg13,ZBED4
seg13,RASL10A
seg13,WBP2NL
seg13,HMGXB4
seg13,SAMM50
seg13,KREMEN1
seg13,OSBP2
seg13,KDELR3
seg13,BRD1
seg13,TAB1
seg13,CCDC157
seg13,KIAA0930
seg13,PES1
seg13,CBX7
seg13,SMIM45
seg13,GCAT
seg13,MB
seg13,NUP50
seg13,APOL2
seg13,YWHAH
seg13,FOXRED2
seg13,KCNJ4
seg13,TCN2
seg13,LMF2
seg13,MAPK12
seg13,FBLN1
seg13,BAIAP2L2
seg13,TTLL1
seg13,CPT1B
seg13,PLA2G3
seg13,TIMP3
seg13,HDAC10
seg13,TUBGCP6
seg13,RNF215
seg13,KCTD17
seg13,TNRC6B
seg13,PLXNB2
seg13,APOL1
seg13,PMM1
seg13,CHKB
seg13,CSDC2
seg13,SEC14L4
seg13,XPNPEP3
seg13,RRP7A
seg13,SMDT1
seg13,PICK1
seg13,CERK
seg13,FAM118A
seg13,APOBEC3D
seg13,SMTN
seg13,CBX6
seg13,MAPK8IP2
seg13,GAS2L1
seg13,DRG1
seg13,ZMAT5
seg13,AP1B1
seg13,CABP7
seg13,RTCB
seg13,TOM1
seg13,CBY1
seg13,RBFOX2
seg13,ACO2
seg13,POLR3H
seg13,TBC1D22A
seg13,SCUBE1
seg13,NCAPH2
seg13,ARHGAP8
seg13,CHEK2
seg13,CASTOR1
seg13,APOL3
seg13,MYH9
seg13,PLA2G6
seg13,C22orf23
seg13,MAFF
seg13,TMEM184B
seg13,SGSM3
seg13,MTMR3
seg13,BIK
seg13,SUN2
seg13,TMPRSS6
seg13,UPK3A
seg13,POLDIP3
seg13,ANKRD54
seg13,GGA1
seg13,DMC1
seg13,THOC5
seg13,NF2
seg13,ISX
seg13,NAGA
seg13,TEF
seg13,EIF3D
seg13,APOL6
seg13,MORC2
seg13,A4GALT
seg13,SSTR3
seg13,EWSR1
seg13,ARFGAP3
seg13,GTPBP1
seg13,ATF4
seg13,DEPDC5
seg13,APOBEC3G
seg13,ASCC2
seg13,TTC38
seg13,ST13
seg13,RABL2B
seg13,EMID1
seg13,LIMK2
seg13,CDPF1
seg13,TBC1D10A
seg13,ZNRF3
seg13,RANGAP1
seg13,MIEF1
seg13,TRMU
seg13,ARSA
seg13,PHETA2
seg13,CYP2D6
seg13,RNF185
seg13,DNAL4
seg13,CCDC134
seg13,PARVG
seg13,DUSP18
seg13,LARGE1
seg13,PIM3
seg13,RHBDD3
seg13,CYB5R3
seg13,PPP6R2
seg13,SBF1
seg13,CSNK1E
seg13,ALG12
seg13,CRELD2
seg13,SYNGR1
seg13,SERHL2
seg13,MFNG
seg13,NFAM1
seg13,ADSL
seg13,L3MBTL2
seg13,GRAMD4
seg13,XRCC6
seg13,TYMP
seg13,GAL3ST1
seg13,EFCAB6
seg13,PACSIN2
seg13,RPL3
seg13,PDGFB
seg13,TSPO
seg13,MCAT
seg13,SFI1
seg13,EIF4ENIF1
seg13,"PISD""ACH-000291"
seg14,NCF4
seg14,RN7SKP214
seg14,RPL39P41
seg14,HMOX1
seg14,CACNG2
seg14,CIMIP4
seg14,MTCO1P20
seg14,MTCO2P20
seg14,MTATP6P20
seg14,MTCO3P20
seg14,MTCYBP34
seg14,MTND1P10
seg14,TRMT112P8
seg14,MRPS16P3
seg14,APOL5
seg14,NDUFA9P1
seg14,MIR6819
seg14,RPS15AP38
seg14,CACNG2-DT
seg14,MYH9-DT
seg14,NCF4-AS1
seg14,IL2RB-AS1
seg14,CSF2RBP1
seg14,IL2RB
seg14,TST
seg14,CYTH4
seg14,RAC2
seg14,C1QTNF6
seg14,APOL4
seg14,CSF2RB
seg14,PVALB
seg14,IFT27
seg14,MCM5
seg14,RASD2
seg14,MPST
seg14,ELFN2
seg14,TXN2
seg14,MB
seg14,APOL2
seg14,FOXRED2
seg14,KCTD17
seg14,APOL1
seg14,RBFOX2
seg14,APOL3
seg14,MYH9
seg14,TMPRSS6
seg14,EIF3D
seg14,APOL6
seg14,"SSTR3""ACH-000882"
seg15,RPS10P30
seg15,OSM
seg15,ZNRF3-IT1
seg15,NCF4
seg15,ACO2P1
seg15,CACNA1I
seg15,LIF-AS2
seg15,ENTHD1
seg15,LIF
seg15,COX5BP7
seg15,TRIOBP
seg15,MTFR2P2
seg15,LINC02556
seg15,FUNDC2P4
seg15,YES1P1
seg15,RNA5SP494
seg15,RNU6-1066P
seg15,RN7SKP169
seg15,MIR5739
seg15,SNORD83A
seg15,SNORD83B
seg15,SNORD43
seg15,RN7SKP214
seg15,IGLCOR22-1
seg15,SLC5A4-AS1
seg15,CPSF1P1
seg15,RFPL3
seg15,IGLCOR22-2
seg15,IGLVIVOR22-2
seg15,RGL4P1
seg15,RN7SL305P
seg15,RPS3AP55
seg15,MIR548J
seg15,CRYBA4
seg15,RPL39P41
seg15,RPS10P29
seg15,SPECC1L-ADORA2A
seg15,ARL5AP4
seg15,ACTR2P1
seg15,CRIP1P4
seg15,MYO18B
seg15,RPL7P52
seg15,COX6B1P3
seg15,RPL4P6
seg15,MIR3200
seg15,EIF4HP2
seg15,PPP1R26P4
seg15,E2F6P1
seg15,CELSR1P1
seg15,DGCR11
seg15,RPL28P6
seg15,APOBEC3B
seg15,DNAJA1P6
seg15,MIR3198-1
seg15,MICAL3
seg15,MIR648
seg15,RHEBP3
seg15,ARL2BPP10
seg15,MIR4764
seg15,SNORA50B
seg15,LARGE-IT1
seg15,RN7SKP221
seg15,RNU6-495P
seg15,SNU13
seg15,RNU6-476P
seg15,HMGN2P10
seg15,RNU6ATAC22P
seg15,RN7SL162P
seg15,RPL8P5
seg15,MIR4761
seg15,MIR185
seg15,MIR3618
seg15,MIR1306
seg15,MIR6816
seg15,SNORA77B
seg15,CCDC188
seg15,KRT18P62
seg15,RN7SL168P
seg15,RPL7AP70
seg15,RTN4R
seg15,MIR1286
seg15,PRODHLP
seg15,TXNRD2
seg15,MIR33A
seg15,MIR378I
seg15,SNORD13P1
seg15,RNU7-167P
seg15,MIR3909
seg15,MIR6069
seg15,HMOX1
seg15,CACNG2
seg15,SLC5A4
seg15,APOBEC3H
seg15,CIMIP4
seg15,RNU6-900P
seg15,MIR6820
seg15,MIR4534
seg15,CCDC116
seg15,MIR301B
seg15,MIR130B
seg15,PPIL2
seg15,YPEL1
seg15,RN7SL280P
seg15,RNU6-225P
seg15,KLHL12P1
seg15,RNY1P9
seg15,RN7SL812P
seg15,KRT18P5
seg15,GSTT3P
seg15,RNU6-810P
seg15,RNU6-1219P
seg15,SNORD125
seg15,NEFH
seg15,RPEP4
seg15,SEC14L2
seg15,RNU6-564P
seg15,SLC39A1P1
seg15,SDC4P
seg15,SIRPAP1
seg15,PES1-AS1
seg15,RN7SL268P
seg15,KLHL5P1
seg15,RPS29P31
seg15,PRDX3P1
seg15,TSSK2
seg15,GSC2
seg15,GGTLC5P
seg15,PPP1R26P3
seg15,ATP5PFP2
seg15,RSPH14
seg15,BCRP8
seg15,RN7SL263P
seg15,FBXW4P1
seg15,MIR658
seg15,MIR659
seg15,EIF3L
seg15,PHF10P2
seg15,IGLVIVOR22-1
seg15,MIR6817
seg15,MIR649
seg15,TUBA3GP
seg15,TCF20
seg15,MTCO1P20
seg15,MTCO2P20
seg15,MTATP6P20
seg15,MTCO3P20
seg15,MTCYBP34
seg15,MTND1P10
seg15,TERF2IPP1
seg15,CLCP1
seg15,TMEM191C
seg15,H1-0
seg15,CLDN5
seg15,FAM227A
seg15,RIMBP3C
seg15,C22orf31
seg15,RNA5SP493
seg15,MPPE1P2
seg15,PPM1F
seg15,IGLVI-70
seg15,IGLV4-69
seg15,IGLVI-68
seg15,IGLV10-54
seg15,IGLV10-67
seg15,IGLVIV-66-1
seg15,IGLVV-66
seg15,IGLVIV-65
seg15,IGLVIV-64
seg15,IGLVI-63
seg15,IGLV1-62
seg15,IGLV8-61
seg15,ABHD17AP5
seg15,IGLV4-60
seg15,SOCS2P2
seg15,IGLVIV-59
seg15,IGLVV-58
seg15,BMP6P1
seg15,IGLV6-57
seg15,IGLVI-56
seg15,IGLV11-55
seg15,IGLVIV-53
seg15,TOP3BP1
seg15,BMS1P20
seg15,IGLV5-52
seg15,IGLV1-51
seg15,IGLV1-50
seg15,ASH2LP3
seg15,IGLV9-49
seg15,IGLV5-48
seg15,IGLV1-47
seg15,ASH2LP2
seg15,IGLV7-46
seg15,IGLV5-45
seg15,IGLV1-44
seg15,IGLV7-43
seg15,IGLVI-42
seg15,IGLVVII-41-1
seg15,IGLV1-41
seg15,IGLV1-40
seg15,ASH2LP1
seg15,IGLVI-38
seg15,IGLV5-37
seg15,IGLV1-36
seg15,ASH2LP4
seg15,IGLV7-35
seg15,SHISA8
seg15,TRMT112P8
seg15,MRPS16P3
seg15,APOL5
seg15,NDUFA9P1
seg15,MIR6819
seg15,RPS15AP38
seg15,SEC14L6
seg15,STMN3P1
seg15,CRYBB3
seg15,TTC28
seg15,GSTT4
seg15,BPIFC
seg15,BBLNP2
seg15,PIWIL3
seg15,RFPL2
seg15,TMEM121B
seg15,RPL31P62
seg15,RPL32P5
seg15,FAM32BP
seg15,CECR9
seg15,RN7SL843P
seg15,LINC02557
seg15,IGLL1
seg15,POM121L7P
seg15,E2F6P2
seg15,LRRC74B
seg15,SLC9A3P2
seg15,ABHD17AP4
seg15,E2F6P3
seg15,PPP1R26P5
seg15,LINC01651
seg15,SUSD2P1
seg15,RN7SKP63
seg15,RN7SKP210
seg15,UQCRFS1P1
seg15,TMA7B
seg15,FAM246C
seg15,ZNF280B
seg15,ZNF280A
seg15,PRAME
seg15,IGLV2-34
seg15,IGLV2-33
seg15,IGLV3-32
seg15,IGLV3-31
seg15,IGLV3-30
seg15,BCRP4
seg15,GGTLC2
seg15,IGLV3-29
seg15,IGLV2-28
seg15,IGLV3-27
seg15,IGLV3-26
seg15,IGLVVI-25-1
seg15,IGLV3-25
seg15,IGLV3-24
seg15,IGLV2-23
seg15,IGLVVI-22-1
seg15,IGLV3-22
seg15,IGLV3-21
seg15,IGLVI-20
seg15,IGLV3-19
seg15,IGLV2-18
seg15,IGLV3-17
seg15,IGLV3-16
seg15,IGLV3-15
seg15,IGLV2-14
seg15,RNU6-331P
seg15,RNU6-375P
seg15,MIR6889
seg15,RN7SL704P
seg15,SLC35E4
seg15,RPL13AP26
seg15,MCHR1
seg15,TUG1
seg15,RN7SL385P
seg15,TPTEP2-CSNK1E
seg15,DDX17
seg15,LGALS2
seg15,RIMBP3B
seg15,MRTFA
seg15,TBX1
seg15,CPMER
seg15,PITPNB
seg15,MIR3199-1
seg15,MIR3199-2
seg15,RN7SL757P
seg15,MN1
seg15,GSTT2
seg15,RPS9P2
seg15,ACTBP15
seg15,MIR1281
seg15,IGLV3-10
seg15,IGLV3-9
seg15,IGLV2-8
seg15,MIR650
seg15,IGLV3-7
seg15,IGLV3-6
seg15,IGLV2-5
seg15,IGLV3-4
seg15,IGLV4-3
seg15,IGLV3-2
seg15,IGLV3-1
seg15,MIR5571
seg15,IGLL5
seg15,IGLJ1
seg15,IGLC1
seg15,IGLJ2
seg15,IGLC2
seg15,IGLJ3
seg15,IGLC3
seg15,IGLJ4
seg15,IGLC4
seg15,IGLC5
seg15,IGLJ6
seg15,IGLC6
seg15,IGLJ7
seg15,IGLC7
seg15,POM121L9P
seg15,BCRP3
seg15,GGT3P
seg15,LRP5L
seg15,P2RX6P
seg15,PRAMENP
seg15,CECR7
seg15,USP41P
seg15,FAM247A
seg15,SMPD4P1
seg15,POM121L4P
seg15,POM121L1P
seg15,TPTEP2
seg15,BCRP2
seg15,TMEM191A
seg15,CRYBB2P1
seg15,ISCA2P1
seg15,AP1B1P1
seg15,AP1B1P2
seg15,PI4KAP1
seg15,RN7SKP131
seg15,RIMBP3
seg15,SUSD2P2
seg15,CA15P2
seg15,PPP1R26P2
seg15,GUSBP11
seg15,RGL4
seg15,VPREB3
seg15,C22orf42
seg15,PDXP
seg15,RFPL1
seg15,RPL34P35
seg15,RN7SL633P
seg15,SELENOM
seg15,RPS15AP37
seg15,SNRPNP2
seg15,MIR3928
seg15,RNU6-1128P
seg15,RNA5SP496
seg15,RTL10
seg15,SEPTIN3
seg15,RN7SL20P
seg15,RPL17P52
seg15,RNU6-201P
seg15,RPS17P16
seg15,RNA5SP497
seg15,ETFRF1P1
seg15,SYN3
seg15,DRICH1
seg15,APOBEC3A
seg15,OLA1P1
seg15,CYP2D7
seg15,TMEM191B
seg15,POM121L15P
seg15,SLC25A5P1
seg15,LINC01399
seg15,PI4KAP2
seg15,C22orf46P
seg15,SERHL
seg15,TUBA3FP
seg15,FAM83F
seg15,SGSM3-AS1
seg15,RNF185-AS1
seg15,RFKP4
seg15,JTBP1
seg15,MIR4766
seg15,DNAJB7
seg15,RNU6-379P
seg15,L3MBTL2-AS1
seg15,RNU6-338P
seg15,RNU6-28P
seg15,H2AZP6
seg15,RPS26P59
seg15,RPS18P14
seg15,MIR7109
seg15,SEZ6L-AS1
seg15,RNA5SP495
seg15,VPREB1
seg15,LHFPL7
seg15,INPP5J
seg15,SREBF2-AS1
seg15,CES5AP1
seg15,ZDHHC8BP
seg15,MIATNB
seg15,RPL15P22
seg15,MIF-AS1
seg15,MIR6818
seg15,CNN2P1
seg15,RPL36P17
seg15,RPS3AP51
seg15,APOBEC3B-AS1
seg15,VWFP1
seg15,XKR3
seg15,HSFY1P1
seg15,GPM6BP3
seg15,ZNF402P
seg15,MTND1P17
seg15,IGKV1OR22-5
seg15,IGKV2OR22-4
seg15,IGKV2OR22-3
seg15,IGKV3OR22-2
seg15,IGKV1OR22-1
seg15,GAB4
seg15,IL9RP6
seg15,MIAT
seg15,NPTXR
seg15,LARGE-AS1
seg15,MRTFA-AS1
seg15,TTC28-AS1
seg15,TPTEP1
seg15,PIK3IP1-DT
seg15,LINC01521
seg15,LINC01640
seg15,CACNG2-DT
seg15,TOMM22-DT
seg15,MYH9-DT
seg15,PCAT14
seg15,CECR3
seg15,RFPL3S
seg15,UFD1-AS1
seg15,LINC02558
seg15,THAP7-AS1
seg15,FAM230E
seg15,OGFRP1
seg15,TFIP11-DT
seg15,HORMAD2-AS1
seg15,FAM230F
seg15,SYN3-AS1
seg15,LINC01637
seg15,LARGE1-AS1
seg15,DGCR5
seg15,CABP7-DT
seg15,FAM230I
seg15,ZNRF3-AS1
seg15,LINC02885
seg15,LINC01634
seg15,LINC01643
seg15,LINC01311
seg15,LINC01638
seg15,NCF4-AS1
seg15,LINC00895
seg15,LINC01315
seg15,HDHD5-AS1
seg15,GRK3-AS1
seg15,YWHAH-AS1
seg15,LINC00896
seg15,LINC02891
seg15,KIAA1671-AS1
seg15,MYO18B-AS1
seg15,FAM230A
seg15,FAM230D
seg15,FAM230J
seg15,MORC2-AS1
seg15,LINC02554
seg15,LINC01665
seg15,LINC02559
seg15,PDXP-DT
seg15,LIF-AS1
seg15,FAM230G
seg15,TNRC6B-DT
seg15,LINC01664
seg15,PPM1F-AS1
seg15,IL2RB-AS1
seg15,MGAT3-AS1
seg15,LINC01659
seg15,HMGB1P10
seg15,GGTLC4P
seg15,POM121L10P
seg15,GAPDHP37
seg15,BCRP7
seg15,CA15P1
seg15,NDUFA6-DT
seg15,CYP2D8P
seg15,RFPL1S
seg15,RFPL4AP6
seg15,TSSK1A
seg15,IGLL3P
seg15,BCRP1
seg15,ASLP1
seg15,CCDC74BP1
seg15,IGLL4P
seg15,BCRP5
seg15,POM121L8P
seg15,BCRP6
seg15,LRRC37A14P
seg15,EP300-AS1
seg15,CSF2RBP1
seg15,CCDC188BP
seg15,VN1R9P
seg15,TMEM184B-AS1
seg15,IGLV3-13
seg15,IGLV3-12
seg15,IGLV2-11
seg15,IGLJ5
seg15,LINC00528
seg15,FAM247B
seg15,FAM246B
seg15,FAM230H
seg15,FAM246A
seg15,ADORA2A-AS1
seg15,FAM230B
seg15,GGT2P
seg15,SOX10
seg15,CRYBB2
seg15,C22orf39
seg15,RANBP1
seg15,RAB36
seg15,IL2RB
seg15,UPB1
seg15,SEC14L3
seg15,GRAP2
seg15,HORMAD2
seg15,TST
seg15,CYTH4
seg15,APOBEC3C
seg15,RAC2
seg15,MMP11
seg15,SF3A1
seg15,NDUFA6
seg15,CHCHD10
seg15,SLC5A1
seg15,GNB1L
seg15,C1QTNF6
seg15,APOL4
seg15,SERPIND1
seg15,ADA2
seg15,PIK3IP1
seg15,MEI1
seg15,CHADL
seg15,UQCR10
seg15,CRKL
seg15,LGALS1
seg15,DDTL
seg15,TNFRSF13C
seg15,CARD10
seg15,SLC16A8
seg15,NOL12
seg15,GP1BB
seg15,SLC7A4
seg15,GALR3
seg15,KIAA1671
seg15,CSF2RB
seg15,DGCR6L
seg15,APOBEC3F
seg15,PVALB
seg15,HSCB
seg15,CDC42EP1
seg15,PHF5A
seg15,UFD1
seg15,SLC25A17
seg15,TOMM22
seg15,EP300
seg15,LZTR1
seg15,IFT27
seg15,MCM5
seg15,THAP7
seg15,RASD2
seg15,RPS19BP1
seg15,MICALL1
seg15,RBX1
seg15,UBE2L3
seg15,MGAT3
seg15,FBXO7
seg15,MIF
seg15,CENPM
seg15,SLC25A1
seg15,PRR14L
seg15,ZNF74
seg15,ZDHHC8
seg15,CECR2
seg15,SREBF2
seg15,ZC3H7B
seg15,MRPL40
seg15,DERL3
seg15,HIC2
seg15,POLR2F
seg15,SDF2L1
seg15,JOSD1
seg15,DGCR6
seg15,CDC45
seg15,MTFP1
seg15,ATP6V1E1
seg15,XBP1
seg15,ARVCF
seg15,MPST
seg15,HIRA
seg15,LRRC75B
seg15,PEX26
seg15,CCDC117
seg15,TOB2
seg15,NIPSNAP1
seg15,SH3BP1
seg15,DESI1
seg15,SNAP29
seg15,DDT
seg15,ELFN2
seg15,CABIN1
seg15,ADORA2A
seg15,TPST2
seg15,GGT5
seg15,PATZ1
seg15,TXN2
seg15,BCL2L13
seg15,SEPTIN5
seg15,TFIP11
seg15,SRRD
seg15,RASL10A
seg15,WBP2NL
seg15,HMGXB4
seg15,SLC25A18
seg15,KREMEN1
seg15,OSBP2
seg15,KDELR3
seg15,TAB1
